Calculation1,School,City,County/State/ Territory,Count,uad_uc_ethn_7_cat,Pivot Field Values
SANTIAGO HIGH SCHOOL50692,SANTIAGO HIGH SCHOOL,Corona,Riverside,App,African American,7
SANTIAGO HIGH SCHOOL50692,SANTIAGO HIGH SCHOOL,Corona,Riverside,Enr,All,5
SANTIAGO HIGH SCHOOL50692,SANTIAGO HIGH SCHOOL,Corona,Riverside,Adm,All,13
SANTIAGO HIGH SCHOOL50692,SANTIAGO HIGH SCHOOL,Corona,Riverside,App,All,82
SANTIAGO HIGH SCHOOL51033,SANTIAGO HIGH SCHOOL,Garden Grove,Orange,App,Asian,6
SANTIAGO HIGH SCHOOL51033,SANTIAGO HIGH SCHOOL,Garden Grove,Orange,App,Hispanic/ Latinx,9
SANTIAGO HIGH SCHOOL51033,SANTIAGO HIGH SCHOOL,Garden Grove,Orange,Enr,All,3
SANTIAGO HIGH SCHOOL51033,SANTIAGO HIGH SCHOOL,Garden Grove,Orange,Adm,All,4
SANTIAGO HIGH SCHOOL51033,SANTIAGO HIGH SCHOOL,Garden Grove,Orange,App,All,17
SARATOGA HIGH SCHOOL53343,SARATOGA HIGH SCHOOL,Saratoga,Santa Clara,App,Domestic Unknown,19
SARATOGA HIGH SCHOOL53343,SARATOGA HIGH SCHOOL,Saratoga,Santa Clara,Adm,White,4
SARATOGA HIGH SCHOOL53343,SARATOGA HIGH SCHOOL,Saratoga,Santa Clara,App,White,23
SARATOGA HIGH SCHOOL53343,SARATOGA HIGH SCHOOL,Saratoga,Santa Clara,Enr,Asian,18
SARATOGA HIGH SCHOOL53343,SARATOGA HIGH SCHOOL,Saratoga,Santa Clara,Adm,Asian,43
SARATOGA HIGH SCHOOL53343,SARATOGA HIGH SCHOOL,Saratoga,Santa Clara,App,Asian,119
SARATOGA HIGH SCHOOL53343,SARATOGA HIGH SCHOOL,Saratoga,Santa Clara,Enr,All,21
SARATOGA HIGH SCHOOL53343,SARATOGA HIGH SCHOOL,Saratoga,Santa Clara,Adm,All,53
SARATOGA HIGH SCHOOL53343,SARATOGA HIGH SCHOOL,Saratoga,Santa Clara,App,All,165
SAUGUS HIGH SCHOOL53336,SAUGUS HIGH SCHOOL,Saugus,Los Angeles,Adm,White,3
SAUGUS HIGH SCHOOL53336,SAUGUS HIGH SCHOOL,Saugus,Los Angeles,App,White,13
SAUGUS HIGH SCHOOL53336,SAUGUS HIGH SCHOOL,Saugus,Los Angeles,App,Asian,10
SAUGUS HIGH SCHOOL53336,SAUGUS HIGH SCHOOL,Saugus,Los Angeles,Adm,Hispanic/ Latinx,3
SAUGUS HIGH SCHOOL53336,SAUGUS HIGH SCHOOL,Saugus,Los Angeles,App,Hispanic/ Latinx,7
SAUGUS HIGH SCHOOL53336,SAUGUS HIGH SCHOOL,Saugus,Los Angeles,Enr,All,6
SAUGUS HIGH SCHOOL53336,SAUGUS HIGH SCHOOL,Saugus,Los Angeles,Adm,All,10
SAUGUS HIGH SCHOOL53336,SAUGUS HIGH SCHOOL,Saugus,Los Angeles,App,All,35
SAVANNA HIGH SCHOOL50087,SAVANNA HIGH SCHOOL,Anaheim,Orange,App,Hispanic/ Latinx,8
SAVANNA HIGH SCHOOL50087,SAVANNA HIGH SCHOOL,Anaheim,Orange,App,All,13
SCH SOCIAL JUSTICE-CONT LEARN CTR54695,SCH SOCIAL JUSTICE-CONT LEARN CTR,Los Angeles,Los Angeles,App,All,16
SCHOOL OF ARTS AND ENTERPRISE53993,SCHOOL OF ARTS AND ENTERPRISE,Pomona,Los Angeles,App,All,6
SCHURR HIGH SCHOOL52037,SCHURR HIGH SCHOOL,Montebello,Los Angeles,Adm,Asian,3
SCHURR HIGH SCHOOL52037,SCHURR HIGH SCHOOL,Montebello,Los Angeles,App,Asian,12
SCHURR HIGH SCHOOL52037,SCHURR HIGH SCHOOL,Montebello,Los Angeles,Adm,Hispanic/ Latinx,3
SCHURR HIGH SCHOOL52037,SCHURR HIGH SCHOOL,Montebello,Los Angeles,App,Hispanic/ Latinx,17
SCHURR HIGH SCHOOL52037,SCHURR HIGH SCHOOL,Montebello,Los Angeles,Enr,All,3
SCHURR HIGH SCHOOL52037,SCHURR HIGH SCHOOL,Montebello,Los Angeles,Adm,All,6
SCHURR HIGH SCHOOL52037,SCHURR HIGH SCHOOL,Montebello,Los Angeles,App,All,30
SCOTTS VALLEY HIGH SCHOOL53598,SCOTTS VALLEY HIGH SCHOOL,Scotts Valley,Santa Cruz,Adm,White,4
SCOTTS VALLEY HIGH SCHOOL53598,SCOTTS VALLEY HIGH SCHOOL,Scotts Valley,Santa Cruz,App,White,20
SCOTTS VALLEY HIGH SCHOOL53598,SCOTTS VALLEY HIGH SCHOOL,Scotts Valley,Santa Cruz,App,Hispanic/ Latinx,8
SCOTTS VALLEY HIGH SCHOOL53598,SCOTTS VALLEY HIGH SCHOOL,Scotts Valley,Santa Cruz,Adm,All,6
SCOTTS VALLEY HIGH SCHOOL53598,SCOTTS VALLEY HIGH SCHOOL,Scotts Valley,Santa Cruz,App,All,31
SCRIPPS RANCH HIGH52834,SCRIPPS RANCH HIGH,San Diego,San Diego,Enr,White,3
SCRIPPS RANCH HIGH52834,SCRIPPS RANCH HIGH,San Diego,San Diego,Adm,White,6
SCRIPPS RANCH HIGH52834,SCRIPPS RANCH HIGH,San Diego,San Diego,App,White,28
SCRIPPS RANCH HIGH52834,SCRIPPS RANCH HIGH,San Diego,San Diego,Enr,Asian,12
SCRIPPS RANCH HIGH52834,SCRIPPS RANCH HIGH,San Diego,San Diego,Adm,Asian,19
SCRIPPS RANCH HIGH52834,SCRIPPS RANCH HIGH,San Diego,San Diego,App,Asian,53
SCRIPPS RANCH HIGH52834,SCRIPPS RANCH HIGH,San Diego,San Diego,App,Hispanic/ Latinx,8
SCRIPPS RANCH HIGH52834,SCRIPPS RANCH HIGH,San Diego,San Diego,Enr,All,16
SCRIPPS RANCH HIGH52834,SCRIPPS RANCH HIGH,San Diego,San Diego,Adm,All,28
SCRIPPS RANCH HIGH52834,SCRIPPS RANCH HIGH,San Diego,San Diego,App,All,94
SEASIDE HIGH SCHOOL52048,SEASIDE HIGH SCHOOL,Seaside,Monterey,App,Hispanic/ Latinx,6
SEASIDE HIGH SCHOOL52048,SEASIDE HIGH SCHOOL,Seaside,Monterey,App,All,11
SEGERSTROM HIGH SCHOOL54018,SEGERSTROM HIGH SCHOOL,Santa Ana,Orange,Adm,Asian,4
SEGERSTROM HIGH SCHOOL54018,SEGERSTROM HIGH SCHOOL,Santa Ana,Orange,App,Asian,13
SEGERSTROM HIGH SCHOOL54018,SEGERSTROM HIGH SCHOOL,Santa Ana,Orange,Enr,Hispanic/ Latinx,3
SEGERSTROM HIGH SCHOOL54018,SEGERSTROM HIGH SCHOOL,Santa Ana,Orange,Adm,Hispanic/ Latinx,4
SEGERSTROM HIGH SCHOOL54018,SEGERSTROM HIGH SCHOOL,Santa Ana,Orange,App,Hispanic/ Latinx,31
SEGERSTROM HIGH SCHOOL54018,SEGERSTROM HIGH SCHOOL,Santa Ana,Orange,Enr,All,5
SEGERSTROM HIGH SCHOOL54018,SEGERSTROM HIGH SCHOOL,Santa Ana,Orange,Adm,All,8
SEGERSTROM HIGH SCHOOL54018,SEGERSTROM HIGH SCHOOL,Santa Ana,Orange,App,All,46
SELMA HIGH SCHOOL53350,SELMA HIGH SCHOOL,Selma,Fresno,Adm,Asian,5
SELMA HIGH SCHOOL53350,SELMA HIGH SCHOOL,Selma,Fresno,App,Asian,13
SELMA HIGH SCHOOL53350,SELMA HIGH SCHOOL,Selma,Fresno,App,Hispanic/ Latinx,17
SELMA HIGH SCHOOL53350,SELMA HIGH SCHOOL,Selma,Fresno,Adm,All,6
SELMA HIGH SCHOOL53350,SELMA HIGH SCHOOL,Selma,Fresno,App,All,33
SEQUOIA HIGH SCHOOL52605,SEQUOIA HIGH SCHOOL,Redwood City,San Mateo,Adm,White,6
SEQUOIA HIGH SCHOOL52605,SEQUOIA HIGH SCHOOL,Redwood City,San Mateo,App,White,34
SEQUOIA HIGH SCHOOL52605,SEQUOIA HIGH SCHOOL,Redwood City,San Mateo,Enr,Asian,3
SEQUOIA HIGH SCHOOL52605,SEQUOIA HIGH SCHOOL,Redwood City,San Mateo,Adm,Asian,6
SEQUOIA HIGH SCHOOL52605,SEQUOIA HIGH SCHOOL,Redwood City,San Mateo,App,Asian,12
SEQUOIA HIGH SCHOOL52605,SEQUOIA HIGH SCHOOL,Redwood City,San Mateo,Adm,Hispanic/ Latinx,4
SEQUOIA HIGH SCHOOL52605,SEQUOIA HIGH SCHOOL,Redwood City,San Mateo,App,Hispanic/ Latinx,25
SEQUOIA HIGH SCHOOL52605,SEQUOIA HIGH SCHOOL,Redwood City,San Mateo,Enr,All,6
SEQUOIA HIGH SCHOOL52605,SEQUOIA HIGH SCHOOL,Redwood City,San Mateo,Adm,All,18
SEQUOIA HIGH SCHOOL52605,SEQUOIA HIGH SCHOOL,Redwood City,San Mateo,App,All,76
SERRANO HIGH SCHOOL52437,SERRANO HIGH SCHOOL,Phelan,San Bernardino,App,White,5
SERRANO HIGH SCHOOL52437,SERRANO HIGH SCHOOL,Phelan,San Bernardino,Enr,Asian,3
SERRANO HIGH SCHOOL52437,SERRANO HIGH SCHOOL,Phelan,San Bernardino,Adm,Asian,3
SERRANO HIGH SCHOOL52437,SERRANO HIGH SCHOOL,Phelan,San Bernardino,App,Asian,6
SERRANO HIGH SCHOOL52437,SERRANO HIGH SCHOOL,Phelan,San Bernardino,App,Hispanic/ Latinx,8
SERRANO HIGH SCHOOL52437,SERRANO HIGH SCHOOL,Phelan,San Bernardino,Enr,All,5
SERRANO HIGH SCHOOL52437,SERRANO HIGH SCHOOL,Phelan,San Bernardino,Adm,All,5
SERRANO HIGH SCHOOL52437,SERRANO HIGH SCHOOL,Phelan,San Bernardino,App,All,22
SHADOW HILLS HIGH SCHOOL54345,SHADOW HILLS HIGH SCHOOL,Indio,Riverside,App,Hispanic/ Latinx,8
SHADOW HILLS HIGH SCHOOL54345,SHADOW HILLS HIGH SCHOOL,Indio,Riverside,App,All,11
SHAFTER HIGH SCHOOL53360,SHAFTER HIGH SCHOOL,Shafter,Kern,App,Hispanic/ Latinx,6
SHAFTER HIGH SCHOOL53360,SHAFTER HIGH SCHOOL,Shafter,Kern,App,All,7
SHASTA HIGH SCHOOL52585,SHASTA HIGH SCHOOL,Redding,Shasta,App,White,7
SHASTA HIGH SCHOOL52585,SHASTA HIGH SCHOOL,Redding,Shasta,Adm,All,7
SHASTA HIGH SCHOOL52585,SHASTA HIGH SCHOOL,Redding,Shasta,App,All,15
SHELDON HIGH SCHOOL52792,SHELDON HIGH SCHOOL,Sacramento,Sacramento,App,White,5
SHELDON HIGH SCHOOL52792,SHELDON HIGH SCHOOL,Sacramento,Sacramento,Adm,Asian,3
SHELDON HIGH SCHOOL52792,SHELDON HIGH SCHOOL,Sacramento,Sacramento,App,Asian,20
SHELDON HIGH SCHOOL52792,SHELDON HIGH SCHOOL,Sacramento,Sacramento,Adm,All,6
SHELDON HIGH SCHOOL52792,SHELDON HIGH SCHOOL,Sacramento,Sacramento,App,All,30
SHERMAN E BURROUGHS HS50550,SHERMAN E BURROUGHS HS,Ridgecrest,Kern,App,White,6
SHERMAN E BURROUGHS HS50550,SHERMAN E BURROUGHS HS,Ridgecrest,Kern,App,All,8
SHERMAN OAKS CTR ENRCHED STDS52617,SHERMAN OAKS CTR ENRCHED STDS,Reseda,Los Angeles,Enr,White,3
SHERMAN OAKS CTR ENRCHED STDS52617,SHERMAN OAKS CTR ENRCHED STDS,Reseda,Los Angeles,Adm,White,6
SHERMAN OAKS CTR ENRCHED STDS52617,SHERMAN OAKS CTR ENRCHED STDS,Reseda,Los Angeles,App,White,24
SHERMAN OAKS CTR ENRCHED STDS52617,SHERMAN OAKS CTR ENRCHED STDS,Reseda,Los Angeles,App,Asian,15
SHERMAN OAKS CTR ENRCHED STDS52617,SHERMAN OAKS CTR ENRCHED STDS,Reseda,Los Angeles,App,Hispanic/ Latinx,12
SHERMAN OAKS CTR ENRCHED STDS52617,SHERMAN OAKS CTR ENRCHED STDS,Reseda,Los Angeles,Enr,All,5
SHERMAN OAKS CTR ENRCHED STDS52617,SHERMAN OAKS CTR ENRCHED STDS,Reseda,Los Angeles,Adm,All,8
SHERMAN OAKS CTR ENRCHED STDS52617,SHERMAN OAKS CTR ENRCHED STDS,Reseda,Los Angeles,App,All,51
SIERRA HIGH SCHOOL51903,SIERRA HIGH SCHOOL,Manteca,San Joaquin,App,Asian,9
SIERRA HIGH SCHOOL51903,SIERRA HIGH SCHOOL,Manteca,San Joaquin,App,Hispanic/ Latinx,6
SIERRA HIGH SCHOOL51903,SIERRA HIGH SCHOOL,Manteca,San Joaquin,App,All,17
SIERRA VISTA HIGH SCHOOL50228,SIERRA VISTA HIGH SCHOOL,Baldwin Park,Los Angeles,App,Asian,11
SIERRA VISTA HIGH SCHOOL50228,SIERRA VISTA HIGH SCHOOL,Baldwin Park,Los Angeles,Adm,Hispanic/ Latinx,4
SIERRA VISTA HIGH SCHOOL50228,SIERRA VISTA HIGH SCHOOL,Baldwin Park,Los Angeles,App,Hispanic/ Latinx,15
SIERRA VISTA HIGH SCHOOL50228,SIERRA VISTA HIGH SCHOOL,Baldwin Park,Los Angeles,Adm,All,5
SIERRA VISTA HIGH SCHOOL50228,SIERRA VISTA HIGH SCHOOL,Baldwin Park,Los Angeles,App,All,27
SILVER CREEK HIGH SCHOOL53100,SILVER CREEK HIGH SCHOOL,San Jose,Santa Clara,App,White,5
SILVER CREEK HIGH SCHOOL53100,SILVER CREEK HIGH SCHOOL,San Jose,Santa Clara,Enr,Asian,6
SILVER CREEK HIGH SCHOOL53100,SILVER CREEK HIGH SCHOOL,San Jose,Santa Clara,Adm,Asian,12
SILVER CREEK HIGH SCHOOL53100,SILVER CREEK HIGH SCHOOL,San Jose,Santa Clara,App,Asian,52
SILVER CREEK HIGH SCHOOL53100,SILVER CREEK HIGH SCHOOL,San Jose,Santa Clara,App,Hispanic/ Latinx,7
SILVER CREEK HIGH SCHOOL53100,SILVER CREEK HIGH SCHOOL,San Jose,Santa Clara,Enr,All,7
SILVER CREEK HIGH SCHOOL53100,SILVER CREEK HIGH SCHOOL,San Jose,Santa Clara,Adm,All,13
SILVER CREEK HIGH SCHOOL53100,SILVER CREEK HIGH SCHOOL,San Jose,Santa Clara,App,All,69
SILVERADO HIGH SCHOOL53682,SILVERADO HIGH SCHOOL,Victorville,San Bernardino,App,Hispanic/ Latinx,6
SILVERADO HIGH SCHOOL53682,SILVERADO HIGH SCHOOL,Victorville,San Bernardino,App,All,11
SIMI VALLEY HIGH SCHOOL53380,SIMI VALLEY HIGH SCHOOL,Simi Valley,Ventura,App,White,7
SIMI VALLEY HIGH SCHOOL53380,SIMI VALLEY HIGH SCHOOL,Simi Valley,Ventura,Adm,Asian,3
SIMI VALLEY HIGH SCHOOL53380,SIMI VALLEY HIGH SCHOOL,Simi Valley,Ventura,App,Asian,20
SIMI VALLEY HIGH SCHOOL53380,SIMI VALLEY HIGH SCHOOL,Simi Valley,Ventura,App,Hispanic/ Latinx,8
SIMI VALLEY HIGH SCHOOL53380,SIMI VALLEY HIGH SCHOOL,Simi Valley,Ventura,Adm,All,5
SIMI VALLEY HIGH SCHOOL53380,SIMI VALLEY HIGH SCHOOL,Simi Valley,Ventura,App,All,37
SKYLINE HIGH SCHOOL52238,SKYLINE HIGH SCHOOL,Oakland,Alameda,Adm,Asian,9
SKYLINE HIGH SCHOOL52238,SKYLINE HIGH SCHOOL,Oakland,Alameda,App,Asian,31
SKYLINE HIGH SCHOOL52238,SKYLINE HIGH SCHOOL,Oakland,Alameda,App,Hispanic/ Latinx,7
SKYLINE HIGH SCHOOL52238,SKYLINE HIGH SCHOOL,Oakland,Alameda,App,African American,9
SKYLINE HIGH SCHOOL52238,SKYLINE HIGH SCHOOL,Oakland,Alameda,Enr,All,5
SKYLINE HIGH SCHOOL52238,SKYLINE HIGH SCHOOL,Oakland,Alameda,Adm,All,11
SKYLINE HIGH SCHOOL52238,SKYLINE HIGH SCHOOL,Oakland,Alameda,App,All,50
SOAR HIGH SCHOOL51869,SOAR HIGH SCHOOL,Lancaster,Los Angeles,Enr,Hispanic/ Latinx,4
SOAR HIGH SCHOOL51869,SOAR HIGH SCHOOL,Lancaster,Los Angeles,Adm,Hispanic/ Latinx,6
SOAR HIGH SCHOOL51869,SOAR HIGH SCHOOL,Lancaster,Los Angeles,App,Hispanic/ Latinx,20
SOAR HIGH SCHOOL51869,SOAR HIGH SCHOOL,Lancaster,Los Angeles,App,African American,6
SOAR HIGH SCHOOL51869,SOAR HIGH SCHOOL,Lancaster,Los Angeles,Enr,All,7
SOAR HIGH SCHOOL51869,SOAR HIGH SCHOOL,Lancaster,Los Angeles,Adm,All,10
SOAR HIGH SCHOOL51869,SOAR HIGH SCHOOL,Lancaster,Los Angeles,App,All,33
SOCIAL JUSTICE HUMANITAS ACAD54542,SOCIAL JUSTICE HUMANITAS ACAD,San Fernando,Los Angeles,App,Hispanic/ Latinx,20
SOCIAL JUSTICE HUMANITAS ACAD54542,SOCIAL JUSTICE HUMANITAS ACAD,San Fernando,Los Angeles,App,All,22
SOCIAL JUSTICE LDRSHP @ TORRES54444,SOCIAL JUSTICE LDRSHP @ TORRES,Los Angeles,Los Angeles,App,All,7
SOLEDAD HIGH SCHOOL53557,SOLEDAD HIGH SCHOOL,Soledad,Monterey,App,Hispanic/ Latinx,24
SOLEDAD HIGH SCHOOL53557,SOLEDAD HIGH SCHOOL,Soledad,Monterey,Adm,All,5
SOLEDAD HIGH SCHOOL53557,SOLEDAD HIGH SCHOOL,Soledad,Monterey,App,All,25
SONOMA VALLEY HIGH SCHOOL53390,SONOMA VALLEY HIGH SCHOOL,Sonoma,Sonoma,Adm,White,5
SONOMA VALLEY HIGH SCHOOL53390,SONOMA VALLEY HIGH SCHOOL,Sonoma,Sonoma,App,White,17
SONOMA VALLEY HIGH SCHOOL53390,SONOMA VALLEY HIGH SCHOOL,Sonoma,Sonoma,App,Hispanic/ Latinx,6
SONOMA VALLEY HIGH SCHOOL53390,SONOMA VALLEY HIGH SCHOOL,Sonoma,Sonoma,Adm,All,6
SONOMA VALLEY HIGH SCHOOL53390,SONOMA VALLEY HIGH SCHOOL,Sonoma,Sonoma,App,All,29
SONORA HIGH SCHOOL51327,SONORA HIGH SCHOOL,La Habra,Orange,App,White,6
SONORA HIGH SCHOOL51327,SONORA HIGH SCHOOL,La Habra,Orange,Adm,Asian,3
SONORA HIGH SCHOOL51327,SONORA HIGH SCHOOL,La Habra,Orange,App,Asian,16
SONORA HIGH SCHOOL51327,SONORA HIGH SCHOOL,La Habra,Orange,App,Hispanic/ Latinx,11
SONORA HIGH SCHOOL51327,SONORA HIGH SCHOOL,La Habra,Orange,Adm,All,4
SONORA HIGH SCHOOL51327,SONORA HIGH SCHOOL,La Habra,Orange,App,All,36
SONORA HIGH SCHOOL53395,SONORA HIGH SCHOOL,Sonora,Tuolumne,App,White,8
SONORA HIGH SCHOOL53395,SONORA HIGH SCHOOL,Sonora,Tuolumne,Adm,All,3
SONORA HIGH SCHOOL53395,SONORA HIGH SCHOOL,Sonora,Tuolumne,App,All,10
SOQUEL HIGH SCHOOL53398,SOQUEL HIGH SCHOOL,Soquel,Santa Cruz,App,White,16
SOQUEL HIGH SCHOOL53398,SOQUEL HIGH SCHOOL,Soquel,Santa Cruz,App,Hispanic/ Latinx,8
SOQUEL HIGH SCHOOL53398,SOQUEL HIGH SCHOOL,Soquel,Santa Cruz,Adm,All,4
SOQUEL HIGH SCHOOL53398,SOQUEL HIGH SCHOOL,Soquel,Santa Cruz,App,All,27
SOUTH EAST HIGH SCHOOL53980,SOUTH EAST HIGH SCHOOL,South Gate,Los Angeles,App,Hispanic/ Latinx,40
SOUTH EAST HIGH SCHOOL53980,SOUTH EAST HIGH SCHOOL,South Gate,Los Angeles,Enr,All,3
SOUTH EAST HIGH SCHOOL53980,SOUTH EAST HIGH SCHOOL,South Gate,Los Angeles,Adm,All,8
SOUTH EAST HIGH SCHOOL53980,SOUTH EAST HIGH SCHOOL,South Gate,Los Angeles,App,All,41
SOUTH EL MONTE HIGH SCHOOL53404,SOUTH EL MONTE HIGH SCHOOL,South El Monte,Los Angeles,App,Hispanic/ Latinx,14
SOUTH EL MONTE HIGH SCHOOL53404,SOUTH EL MONTE HIGH SCHOOL,South El Monte,Los Angeles,Enr,All,3
SOUTH EL MONTE HIGH SCHOOL53404,SOUTH EL MONTE HIGH SCHOOL,South El Monte,Los Angeles,Adm,All,3
SOUTH EL MONTE HIGH SCHOOL53404,SOUTH EL MONTE HIGH SCHOOL,South El Monte,Los Angeles,App,All,16
SOUTH FORK HIGH SCHOOL51980,SOUTH FORK HIGH SCHOOL,Miranda,Humboldt,App,All,6
SOUTH GATE HIGH SCHOOL53400,SOUTH GATE HIGH SCHOOL,South Gate,Los Angeles,App,Hispanic/ Latinx,32
SOUTH GATE HIGH SCHOOL53400,SOUTH GATE HIGH SCHOOL,South Gate,Los Angeles,Enr,All,4
SOUTH GATE HIGH SCHOOL53400,SOUTH GATE HIGH SCHOOL,South Gate,Los Angeles,Adm,All,9
SOUTH GATE HIGH SCHOOL53400,SOUTH GATE HIGH SCHOOL,South Gate,Los Angeles,App,All,33
SOUTH HIGH SCHOOL50223,SOUTH HIGH SCHOOL,Bakersfield,Kern,App,Hispanic/ Latinx,9
SOUTH HIGH SCHOOL50223,SOUTH HIGH SCHOOL,Bakersfield,Kern,App,All,11
SOUTH HIGH SCHOOL53522,SOUTH HIGH SCHOOL,Torrance,Los Angeles,Enr,White,5
SOUTH HIGH SCHOOL53522,SOUTH HIGH SCHOOL,Torrance,Los Angeles,Adm,White,7
SOUTH HIGH SCHOOL53522,SOUTH HIGH SCHOOL,Torrance,Los Angeles,App,White,25
SOUTH HIGH SCHOOL53522,SOUTH HIGH SCHOOL,Torrance,Los Angeles,Enr,Asian,6
SOUTH HIGH SCHOOL53522,SOUTH HIGH SCHOOL,Torrance,Los Angeles,Adm,Asian,8
SOUTH HIGH SCHOOL53522,SOUTH HIGH SCHOOL,Torrance,Los Angeles,App,Asian,60
SOUTH HIGH SCHOOL53522,SOUTH HIGH SCHOOL,Torrance,Los Angeles,Adm,Hispanic/ Latinx,3
SOUTH HIGH SCHOOL53522,SOUTH HIGH SCHOOL,Torrance,Los Angeles,App,Hispanic/ Latinx,6
SOUTH HIGH SCHOOL53522,SOUTH HIGH SCHOOL,Torrance,Los Angeles,Enr,All,11
SOUTH HIGH SCHOOL53522,SOUTH HIGH SCHOOL,Torrance,Los Angeles,Adm,All,18
SOUTH HIGH SCHOOL53522,SOUTH HIGH SCHOOL,Torrance,Los Angeles,App,All,97
SOUTH HILLS HIGH SCHOOL50704,SOUTH HILLS HIGH SCHOOL,West Covina,Los Angeles,Enr,Asian,6
SOUTH HILLS HIGH SCHOOL50704,SOUTH HILLS HIGH SCHOOL,West Covina,Los Angeles,Adm,Asian,9
SOUTH HILLS HIGH SCHOOL50704,SOUTH HILLS HIGH SCHOOL,West Covina,Los Angeles,App,Asian,23
SOUTH HILLS HIGH SCHOOL50704,SOUTH HILLS HIGH SCHOOL,West Covina,Los Angeles,Enr,Hispanic/ Latinx,4
SOUTH HILLS HIGH SCHOOL50704,SOUTH HILLS HIGH SCHOOL,West Covina,Los Angeles,Adm,Hispanic/ Latinx,5
SOUTH HILLS HIGH SCHOOL50704,SOUTH HILLS HIGH SCHOOL,West Covina,Los Angeles,App,Hispanic/ Latinx,25
SOUTH HILLS HIGH SCHOOL50704,SOUTH HILLS HIGH SCHOOL,West Covina,Los Angeles,Enr,All,11
SOUTH HILLS HIGH SCHOOL50704,SOUTH HILLS HIGH SCHOOL,West Covina,Los Angeles,Adm,All,16
SOUTH HILLS HIGH SCHOOL50704,SOUTH HILLS HIGH SCHOOL,West Covina,Los Angeles,App,All,54
SOUTH PASADENA HIGH SCHOOL53410,SOUTH PASADENA HIGH SCHOOL,South Pasadena,Los Angeles,Enr,White,3
SOUTH PASADENA HIGH SCHOOL53410,SOUTH PASADENA HIGH SCHOOL,South Pasadena,Los Angeles,Adm,White,5
SOUTH PASADENA HIGH SCHOOL53410,SOUTH PASADENA HIGH SCHOOL,South Pasadena,Los Angeles,App,White,20
SOUTH PASADENA HIGH SCHOOL53410,SOUTH PASADENA HIGH SCHOOL,South Pasadena,Los Angeles,Enr,Asian,14
SOUTH PASADENA HIGH SCHOOL53410,SOUTH PASADENA HIGH SCHOOL,South Pasadena,Los Angeles,Adm,Asian,23
SOUTH PASADENA HIGH SCHOOL53410,SOUTH PASADENA HIGH SCHOOL,South Pasadena,Los Angeles,App,Asian,48
SOUTH PASADENA HIGH SCHOOL53410,SOUTH PASADENA HIGH SCHOOL,South Pasadena,Los Angeles,App,Hispanic/ Latinx,14
SOUTH PASADENA HIGH SCHOOL53410,SOUTH PASADENA HIGH SCHOOL,South Pasadena,Los Angeles,Enr,All,19
SOUTH PASADENA HIGH SCHOOL53410,SOUTH PASADENA HIGH SCHOOL,South Pasadena,Los Angeles,Adm,All,33
SOUTH PASADENA HIGH SCHOOL53410,SOUTH PASADENA HIGH SCHOOL,South Pasadena,Los Angeles,App,All,91
SOUTH SAN FRANCISCO HS53415,SOUTH SAN FRANCISCO HS,South San Francisco,San Mateo,App,Asian,13
SOUTH SAN FRANCISCO HS53415,SOUTH SAN FRANCISCO HS,South San Francisco,San Mateo,App,Hispanic/ Latinx,8
SOUTH SAN FRANCISCO HS53415,SOUTH SAN FRANCISCO HS,South San Francisco,San Mateo,Adm,All,3
SOUTH SAN FRANCISCO HS53415,SOUTH SAN FRANCISCO HS,South San Francisco,San Mateo,App,All,26
SOUTH TAHOE HIGH SCHOOL50075,SOUTH TAHOE HIGH SCHOOL,South Lake Tahoe,El Dorado,App,White,8
SOUTH TAHOE HIGH SCHOOL50075,SOUTH TAHOE HIGH SCHOOL,South Lake Tahoe,El Dorado,Enr,All,3
SOUTH TAHOE HIGH SCHOOL50075,SOUTH TAHOE HIGH SCHOOL,South Lake Tahoe,El Dorado,Adm,All,4
SOUTH TAHOE HIGH SCHOOL50075,SOUTH TAHOE HIGH SCHOOL,South Lake Tahoe,El Dorado,App,All,12
SOUTHWEST HIGH SCHOOL50816,SOUTHWEST HIGH SCHOOL,El Centro,Imperial,App,Asian,6
SOUTHWEST HIGH SCHOOL50816,SOUTHWEST HIGH SCHOOL,El Centro,Imperial,Enr,Hispanic/ Latinx,3
SOUTHWEST HIGH SCHOOL50816,SOUTHWEST HIGH SCHOOL,El Centro,Imperial,Adm,Hispanic/ Latinx,5
SOUTHWEST HIGH SCHOOL50816,SOUTHWEST HIGH SCHOOL,El Centro,Imperial,App,Hispanic/ Latinx,18
SOUTHWEST HIGH SCHOOL50816,SOUTHWEST HIGH SCHOOL,El Centro,Imperial,Enr,All,5
SOUTHWEST HIGH SCHOOL50816,SOUTHWEST HIGH SCHOOL,El Centro,Imperial,Adm,All,7
SOUTHWEST HIGH SCHOOL50816,SOUTHWEST HIGH SCHOOL,El Centro,Imperial,App,All,25
SOUTHWEST HIGH SCHOOL52892,SOUTHWEST HIGH SCHOOL,San Diego,San Diego,App,Hispanic/ Latinx,23
SOUTHWEST HIGH SCHOOL52892,SOUTHWEST HIGH SCHOOL,San Diego,San Diego,Adm,All,3
SOUTHWEST HIGH SCHOOL52892,SOUTHWEST HIGH SCHOOL,San Diego,San Diego,App,All,25
STEAM LEGACY HIGH SCHOOL CMPLX54649,STEAM LEGACY HIGH SCHOOL CMPLX,South Gate,Los Angeles,App,Hispanic/ Latinx,16
